Report,Rank History
App ID,com.facebook.orca
App,Messenger
Market,Google Play
Countries,Vietnam
Device,-
Start Date,01/01/2012
End Date,02/08/2017
Date Generated,02/07/2017 23:01:13 PST

Platform,Device,Country Name,App ID,App Name,Publisher ID,Publisher Name,Date,Type,Overall,Android Wear (Applications),Applications,Communication (Applications)
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/20/2012,Downloads,210,0,127,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/21/2012,Downloads,197,0,119,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/22/2012,Downloads,191,0,115,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/23/2012,Downloads,189,0,111,13
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/24/2012,Downloads,179,0,105,13
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/25/2012,Downloads,167,0,97,13
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/26/2012,Downloads,162,0,96,13
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/27/2012,Downloads,156,0,93,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/28/2012,Downloads,160,0,96,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/29/2012,Downloads,156,0,94,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,06/30/2012,Downloads,162,0,99,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/01/2012,Downloads,163,0,100,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/02/2012,Downloads,170,0,106,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/03/2012,Downloads,171,0,107,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/04/2012,Downloads,179,0,110,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/05/2012,Downloads,184,0,115,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/06/2012,Downloads,185,0,115,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/07/2012,Downloads,184,0,115,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/08/2012,Downloads,185,0,117,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/09/2012,Downloads,185,0,116,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/10/2012,Downloads,189,0,120,16
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/11/2012,Downloads,187,0,119,16
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/12/2012,Downloads,188,0,121,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/13/2012,Downloads,190,0,122,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/14/2012,Downloads,197,0,124,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/15/2012,Downloads,200,0,125,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/16/2012,Downloads,208,0,128,16
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/17/2012,Downloads,206,0,123,16
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/18/2012,Downloads,204,0,122,16
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/19/2012,Downloads,186,0,113,15
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/20/2012,Downloads,171,0,101,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/21/2012,Downloads,167,0,102,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/22/2012,Downloads,166,0,102,14
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/23/2012,Downloads,142,0,89,13
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/24/2012,Downloads,136,0,85,13
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/25/2012,Downloads,130,0,80,13
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/26/2012,Downloads,135,0,85,13
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/27/2012,Downloads,127,0,79,12
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/28/2012,Downloads,121,0,76,13
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/29/2012,Downloads,117,0,73,12
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/30/2012,Downloads,113,0,73,12
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,07/31/2012,Downloads,113,0,73,10
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/01/2012,Downloads,115,0,76,11
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/02/2012,Downloads,118,0,78,12
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/03/2012,Downloads,118,0,78,12
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/04/2012,Downloads,118,0,78,12
Google Play,-,Vietnam,com.facebook.orca,Messenger,20200000193769,Facebook,08/05/2012,Downloads,118,0,78,12
