Report,Rank History
App ID,com.tencent.mm
App,WeChat
Market,Google Play
Countries,Vietnam
Device,-
Start Date,01/01/2012
End Date,02/08/2017
Date Generated,02/07/2017 23:02:24 PST

Platform,Device,Country Name,App ID,App Name,Publisher ID,Publisher Name,Date,Type,Overall,Android Wear (Applications),Applications,Communication (Applications),Social (Applications)
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/27/2014,Grossing,0,0,0,36,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/28/2014,Grossing,0,0,0,36,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/29/2014,Grossing,0,0,0,39,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,04/30/2014,Grossing,0,0,0,39,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/01/2014,Grossing,0,0,263,17,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/02/2014,Grossing,426,0,168,13,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/03/2014,Grossing,398,0,148,13,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/04/2014,Grossing,413,0,157,12,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/05/2014,Grossing,418,0,155,12,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/06/2014,Grossing,369,0,116,12,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/07/2014,Grossing,357,0,105,12,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/08/2014,Grossing,409,0,128,20,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/09/2014,Grossing,428,0,151,22,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/10/2014,Grossing,425,0,148,23,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/11/2014,Grossing,425,0,147,23,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/12/2014,Grossing,422,0,149,24,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/13/2014,Grossing,504,0,194,26,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/14/2014,Grossing,424,0,146,26,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/15/2014,Grossing,271,0,61,26,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/16/2014,Grossing,273,0,65,25,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/17/2014,Grossing,255,0,56,25,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/18/2014,Grossing,261,0,55,25,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/19/2014,Grossing,238,0,47,26,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/20/2014,Grossing,217,0,40,26,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/21/2014,Grossing,226,0,46,26,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/22/2014,Grossing,332,0,91,24,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/23/2014,Grossing,334,0,93,25,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/24/2014,Grossing,355,0,103,27,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/25/2014,Grossing,336,0,96,27,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/26/2014,Grossing,351,0,108,28,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/27/2014,Grossing,442,0,153,28,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/28/2014,Grossing,433,0,150,28,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/29/2014,Grossing,0,0,352,33,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/30/2014,Grossing,540,0,216,35,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,05/31/2014,Grossing,0,0,257,37,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/01/2014,Grossing,0,0,319,37,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/02/2014,Grossing,0,0,250,39,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/03/2014,Grossing,0,0,221,40,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/04/2014,Grossing,0,0,238,41,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/05/2014,Grossing,0,0,230,43,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/06/2014,Grossing,0,0,0,43,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/07/2014,Grossing,0,0,0,44,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/08/2014,Grossing,0,0,0,45,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/09/2014,Grossing,0,0,0,47,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/10/2014,Grossing,0,0,0,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/11/2014,Grossing,0,0,0,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/12/2014,Grossing,0,0,0,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/13/2014,Grossing,0,0,0,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/14/2014,Grossing,0,0,0,44,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/15/2014,Grossing,0,0,0,44,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/16/2014,Grossing,0,0,0,45,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/17/2014,Grossing,0,0,0,44,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/18/2014,Grossing,0,0,0,44,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/19/2014,Grossing,0,0,0,47,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/20/2014,Grossing,0,0,0,48,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/21/2014,Grossing,0,0,0,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/22/2014,Grossing,0,0,0,50,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/23/2014,Grossing,0,0,492,51,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/24/2014,Grossing,0,0,479,50,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/25/2014,Grossing,0,0,460,50,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/26/2014,Grossing,0,0,464,50,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/27/2014,Grossing,0,0,444,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/28/2014,Grossing,0,0,444,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/29/2014,Grossing,0,0,0,46,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,06/30/2014,Grossing,0,0,0,44,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/01/2014,Grossing,0,0,0,44,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/02/2014,Grossing,0,0,0,43,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/03/2014,Grossing,0,0,0,47,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/04/2014,Grossing,0,0,0,48,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/05/2014,Grossing,0,0,0,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/06/2014,Grossing,0,0,335,50,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/07/2014,Grossing,0,0,335,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/08/2014,Grossing,0,0,329,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/09/2014,Grossing,0,0,215,48,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/10/2014,Grossing,0,0,283,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/11/2014,Grossing,0,0,281,48,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/12/2014,Grossing,0,0,243,44,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/13/2014,Grossing,491,0,181,47,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/14/2014,Grossing,413,0,141,50,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/15/2014,Grossing,409,0,141,51,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/16/2014,Grossing,427,0,155,50,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/17/2014,Grossing,428,0,152,44,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/18/2014,Grossing,440,0,155,48,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/19/2014,Grossing,404,0,143,50,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/20/2014,Grossing,404,0,143,50,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/21/2014,Grossing,0,0,436,50,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/22/2014,Grossing,0,0,438,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/23/2014,Grossing,0,0,477,51,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/24/2014,Grossing,0,0,490,51,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/25/2014,Grossing,0,0,0,55,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/26/2014,Grossing,0,0,0,55,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/27/2014,Grossing,0,0,0,56,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/28/2014,Grossing,0,0,0,56,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/29/2014,Grossing,0,0,0,57,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/30/2014,Grossing,0,0,0,59,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,07/31/2014,Grossing,0,0,0,59,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/01/2014,Grossing,0,0,0,58,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/02/2014,Grossing,0,0,0,56,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/03/2014,Grossing,0,0,0,57,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/04/2014,Grossing,0,0,0,57,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/05/2014,Grossing,0,0,530,56,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/06/2014,Grossing,0,0,533,56,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/07/2014,Grossing,0,0,0,48,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/08/2014,Grossing,0,0,330,25,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/09/2014,Grossing,0,0,333,57,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/10/2014,Grossing,0,0,325,61,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/11/2014,Grossing,0,0,330,60,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/12/2014,Grossing,0,0,408,60,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/13/2014,Grossing,0,0,398,60,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/14/2014,Grossing,0,0,398,60,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/15/2014,Grossing,0,0,398,60,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/16/2014,Grossing,0,0,538,60,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/17/2014,Grossing,0,0,0,60,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/18/2014,Grossing,0,0,528,62,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/19/2014,Grossing,0,0,531,61,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/20/2014,Grossing,0,0,531,60,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/21/2014,Grossing,0,0,0,62,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/22/2014,Grossing,0,0,0,61,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/23/2014,Grossing,0,0,0,59,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/24/2014,Grossing,0,0,0,64,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/25/2014,Grossing,0,0,0,64,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/26/2014,Grossing,0,0,0,63,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/27/2014,Grossing,0,0,0,64,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/28/2014,Grossing,0,0,0,64,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/29/2014,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/30/2014,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,08/31/2014,Grossing,0,0,515,43,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/01/2014,Grossing,0,0,515,39,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/02/2014,Grossing,0,0,496,67,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/03/2014,Grossing,0,0,491,67,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/04/2014,Grossing,0,0,505,66,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/05/2014,Grossing,0,0,489,66,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/06/2014,Grossing,0,0,491,66,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/07/2014,Grossing,0,0,0,67,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/08/2014,Grossing,0,0,0,67,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/09/2014,Grossing,0,0,0,64,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/10/2014,Grossing,0,0,0,64,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/11/2014,Grossing,0,0,0,65,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/12/2014,Grossing,0,0,0,63,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/13/2014,Grossing,0,0,235,24,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/14/2014,Grossing,0,0,245,64,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/15/2014,Grossing,0,0,245,26,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/16/2014,Grossing,0,0,242,24,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/17/2014,Grossing,0,0,304,33,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/18/2014,Grossing,0,0,297,30,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/19/2014,Grossing,0,0,297,31,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/20/2014,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/21/2014,Grossing,0,0,0,62,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/22/2014,Grossing,0,0,0,61,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/23/2014,Grossing,0,0,0,60,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/24/2014,Grossing,0,0,0,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/25/2014,Grossing,0,0,0,62,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/26/2014,Grossing,0,0,0,65,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/27/2014,Grossing,0,0,0,47,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/28/2014,Grossing,0,0,0,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/29/2014,Grossing,0,0,0,48,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,09/30/2014,Grossing,0,0,0,68,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/01/2014,Grossing,0,0,0,68,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/02/2014,Grossing,0,0,0,67,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/03/2014,Grossing,0,0,0,67,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/04/2014,Grossing,0,0,0,68,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/05/2014,Grossing,0,0,0,68,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/06/2014,Grossing,0,0,0,68,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/07/2014,Grossing,0,0,0,71,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/08/2014,Grossing,0,0,0,70,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/09/2014,Grossing,0,0,0,73,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/10/2014,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/11/2014,Grossing,0,0,0,58,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/12/2014,Grossing,0,0,489,47,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/13/2014,Grossing,0,0,496,49,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/14/2014,Grossing,0,0,500,45,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/15/2014,Grossing,0,0,229,24,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/16/2014,Grossing,0,0,229,26,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/17/2014,Grossing,0,0,221,22,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/18/2014,Grossing,0,0,264,80,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/19/2014,Grossing,0,0,354,80,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/20/2014,Grossing,0,0,356,81,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/21/2014,Grossing,0,0,348,83,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/22/2014,Grossing,0,0,0,82,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/23/2014,Grossing,0,0,0,86,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/24/2014,Grossing,0,0,0,85,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/25/2014,Grossing,0,0,0,84,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/26/2014,Grossing,0,0,0,84,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/27/2014,Grossing,0,0,0,85,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/28/2014,Grossing,0,0,0,85,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/29/2014,Grossing,0,0,0,83,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/30/2014,Grossing,0,0,0,88,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,10/31/2014,Grossing,0,0,0,89,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/01/2014,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/02/2014,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/03/2014,Grossing,0,0,0,96,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/04/2014,Grossing,0,0,0,100,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/05/2014,Grossing,0,0,0,102,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/06/2014,Grossing,0,0,0,101,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/07/2014,Grossing,0,0,0,100,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/08/2014,Grossing,0,0,0,104,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/09/2014,Grossing,0,0,0,0,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/10/2014,Grossing,0,0,0,104,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/11/2014,Grossing,0,0,0,103,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/12/2014,Grossing,0,0,0,103,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/13/2014,Grossing,0,0,0,101,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/14/2014,Grossing,0,0,0,101,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/15/2014,Grossing,0,0,0,103,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/16/2014,Grossing,0,0,0,105,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/17/2014,Grossing,0,0,0,102,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/18/2014,Grossing,0,0,0,98,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/19/2014,Grossing,0,0,0,99,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/20/2014,Grossing,0,0,0,98,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/21/2014,Grossing,0,0,0,104,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/22/2014,Grossing,0,0,0,107,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/23/2014,Grossing,0,0,0,107,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/24/2014,Grossing,0,0,0,114,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/25/2014,Grossing,0,0,0,116,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/26/2014,Grossing,0,0,0,119,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/27/2014,Grossing,0,0,0,119,-
Google Play,-,Vietnam,com.tencent.mm,WeChat,20200001426669,WeChat Tencent,11/28/2014,Grossing,0,0,0,112,-
